,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
122,U001,0200820380,SMITH'S trust,2020-05-02 03:27:27.250000000,2020.0,1930716191.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,33616.079,16-30
123,U001,0200793568,SUPE corporation,2020-05-13 11:02:21.375000000,2020.0,1930779652.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,25636.121,0-15
124,U001,0200706844,WINC corp,2020-05-07 00:57:44.375000000,2020.0,1930732708.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,15851.170999999998,16-30
125,U001,0100043975,JAVA co,2020-03-29 18:57:19.500000000,2020.0,1930586661.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,5048.4,0-15
126,U001,0200769623,WAL-MAR llc,2020-04-28 03:52:27.750000000,2020.0,1930692548.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,11058.061,16-30
127,U001,0200762301,C&S WH in,2020-04-09 10:00:25.500000000,2020.0,1930630515.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,1412.915,0-15
128,U001,0200769623,WAL-MAR foundation,2020-04-08 00:26:05.500000000,2020.0,1930593446.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,10294.885999999999,16-30
129,U001,0200729290,KROGER ,2020-04-05 06:07:00.625000000,2020.0,1930599215.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,80845.898,16-30
130,U001,0200769623,WAL-MAR us,2020-05-25 11:49:00.750000000,2020.0,1930827122.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,1329.23,0-15
131,U001,0200769623,WAL-MAR us,2020-05-07 20:23:22.000000000,2020.0,1930750644.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,26379.052,16-30
132,U001,0200705372,FR corporation,2020-04-18 03:24:42.000000000,2020.0,1930637990.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,13972.734999999999,16-30
133,U001,0200769623,WAL-MAR llc,2020-04-20 02:23:39.000000000,2020.0,1930675431.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,8278.262999999999,0-15
134,U001,0200742791,QUI in,2020-04-11 09:40:11.750000000,2020.0,1930603823.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,17390.435999999998,16-30
135,U001,0200743996,STATER  corporation,2020-04-30 09:21:14.625000000,2020.0,1930718352.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,22556.835,16-30
136,U001,0200769623,WAL-MAR us,2020-05-05 23:13:49.125000000,2020.0,1930752522.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,6955.941999999999,0-15
137,U001,0200759878,SA corporation,2020-05-09 09:56:24.875000000,2020.0,1930752430.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,8692.229,16-30
138,U001,0200762301,C&S WH us,2020-03-31 11:38:18.625000000,2020.0,1930584581.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,3011.0989999999997,0-15
139,U001,200769623,WAL-MAR ,2020-06-17 08:45:35.500000000,2020.0,1930885637.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,15784.881,16-30
140,U001,0100043936,PAPA JO foundation,2020-04-07 16:19:49.625000000,2020.0,1930627707.0,2020-03-10 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,NA10,12701.632999999998,16-30
141,U001,0200744019,TARG co,2020-05-06 05:13:08.000000000,2020.0,1930748869.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,68443.2,16-30
142,U001,0200794332,COST ,2020-05-03 08:50:10.000000000,2020.0,1930720706.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAAX,22119.426,16-30
143,U001,0200740393,LABAT ,2020-03-23 13:13:37.468750000,2020.0,1930585380.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,36851.793999999994,0-15
144,U001,0200769623,WAL-MAR systems,2020-04-22 12:48:04.125000000,2020.0,1930671465.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,14779.743999999997,16-30
145,U001,0200762301,C&S WH co,2020-04-07 09:05:23.500000000,2020.0,1930577119.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAC6,96438.02,16-30
146,U001,0200759878,SA in,2020-05-07 20:59:41.875000000,2020.0,1930748365.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,9484.062,16-30
147,U001,0200759878,SA corporation,2020-05-30 22:12:02.625000000,2020.0,1930825574.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,25128.936,16-30
148,U001,0200704858,WAKE llc,2020-04-15 00:48:18.750000000,2020.0,1930655118.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,76474.041,16-30
149,U001,0200762301,C&S WH foundation,2020-04-13 21:09:13.625000000,2020.0,1930654407.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,5225.57,0-15
150,U001,0200803720,DEC corporation,2020-05-26 16:39:42.375000000,2020.0,1930872721.0,2020-05-07 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,3310.426,16-30
151,U001,0200078795,H T H llc,2020-05-30 16:25:10.062500000,2020.0,1930861108.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,988.5819999999999,0-15
152,U001,0200519201,KROGE llc,2020-05-01 06:13:56.250000000,2020.0,1930709582.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,10834.053999999998,16-30
153,U001,0200744019,TARG corp,2020-05-14 10:09:43.125000000,2020.0,1930753198.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,13436.892,16-30
154,U001,0200786288,FAMILY in,2020-05-17 19:28:11.500000000,2020.0,1930759958.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,46361.335999999996,16-30
155,U001,0200418007,AM systems,2020-05-02 22:34:17.375000000,2020.0,1930732102.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,33175.135,16-30
156,U001,0200466603,SMITH'S systems,2020-04-13 03:34:04.562500000,2020.0,1930664246.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,99912.45599999999,0-15
157,CA02,0140106408,WAL-M associates,2020-04-06 21:53:11.093750000,2020.0,2960622798.0,2020-03-23 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,8273.55,0-15
158,U001,0200762301,C&S WH in,2020-06-17 02:25:25.375000000,2020.0,1930721389.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,5560.191,0-15
159,U001,0200761734,H E BUT associates,2020-04-10 18:40:19.250000000,2020.0,1930632938.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,64229.585,16-30
160,U001,0200769623,WAL-MAR foundation,2020-04-05 21:25:05.875000000,2020.0,1930611981.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,16997.694,0-15
161,U001,0200769623,WAL-MAR llc,2020-05-16 21:34:41.875000000,2020.0,1930793187.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,7632.5199999999995,0-15
162,U001,200769623,WAL-MAR us,2020-04-22 05:57:24.250000000,2020.0,1930692727.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,36061.388999999996,0-15
163,U001,0200744019,TARG us,2020-05-25 01:27:37.500000000,2020.0,1930813045.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,4121.047,16-30
164,U001,0200726979,BJ'S  systems,2020-04-16 02:52:33.000000000,2020.0,1930643416.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,9904.314,16-30
165,U001,0200706844,WINC co,2020-05-01 20:54:44.375000000,2020.0,1930760026.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,27233.85,16-30
166,U001,0200418007,AM us,2020-05-18 11:32:56.500000000,2020.0,1930650673.0,2020-03-14 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAGD,707.8679999999999,0-15
167,U001,0200799367,MCL in,2020-05-05 13:27:59.750000000,2020.0,1930720975.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,87223.80799999999,16-30
168,U001,0200772595,SAFEW corporation,2020-04-23 12:42:36.125000000,2020.0,1930705040.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,22427.538,0-15
169,U001,0200759878,SA llc,2020-04-26 12:32:26.000000000,2020.0,1930700242.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,35038.373999999996,16-30
170,U001,CCU013,KRAFT F in,2020-03-16 14:12:34.250000000,2020.0,1930570370.0,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,26046.748,16-30
171,U001,0200726979,BJ'S  in,2020-04-13 09:27:28.000000000,2020.0,1930629390.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,327.404,16-30
172,U001,0200526831,PERISH associates,2020-04-13 05:36:13.125000000,2020.0,1930666168.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,93866.563,0-15
173,U001,0200769623,WAL-MAR llc,2020-06-07 13:57:41.250000000,2020.0,1930845835.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,205.058,16-30
174,U001,0100031704,DELHAIZE corp,2020-05-31 03:15:56.500000000,2020.0,1930844129.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,64590.183,16-30
175,U001,0200769623,WAL-MAR in,2020-04-16 12:26:48.125000000,2020.0,1930662779.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,24516.429,0-15
176,U001,0200020431,DEC systems,2020-04-07 06:15:44.125000000,2020.0,1930599834.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,3186.1059999999998,0-15
177,U001,0200726979,BJ'S  ,2020-05-09 16:13:31.250000000,2020.0,1930730591.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,183.28799999999998,16-30
178,U001,0200769623,WAL-MAR foundation,2020-04-14 19:17:44.750000000,2020.0,1930652678.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,23686.362,16-30
179,U001,0200729942,SA ,2020-05-15 07:41:46.875000000,2020.0,1930798198.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,8187.571,0-15
180,U001,0200705742,DOT systems,2020-05-19 22:10:54.562500000,2020.0,1930810367.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,5680.527999999999,0-15
181,U001,0200777735,NASH  co,2020-04-18 10:42:16.125000000,2020.0,1930670844.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,106447.453,16-30
182,U001,0200020431,DEC us,2020-04-04 00:39:57.750000000,2020.0,1930617742.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,2182.488,0-15
183,U001,0200769623,WAL-MAR corp,2020-05-04 10:25:36.000000000,2020.0,1930748572.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1328.74,0-15
184,U001,0200759878,SA systems,2020-04-21 09:19:33.250000000,2020.0,1930655535.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,11942.118999999999,16-30
185,U001,0100004536,BAS ,2020-05-17 00:27:41.875000000,2020.0,1930765834.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,2621.843,16-30
186,U001,0200769623,WAL-MAR corporation,2020-06-09 23:13:49.125000000,2020.0,1930882579.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,6414.338,0-15
187,CA02,0140104409,LOB in,2020-04-08 23:17:36.500000000,2020.0,2960624271.0,2020-03-26 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-28 00:00:00.000000000,CA10,238420.36,0-15
188,U001,0200744019,TARG co,2020-04-11 11:24:12.750000000,2020.0,1930652649.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,828.415,0-15
189,U001,0200769623,WAL-MAR systems,2020-05-25 18:44:15.500000000,2020.0,1930803693.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,37701.979,16-30
190,CA02,0140104423,METRO  corp,2020-04-21 14:13:39.812500000,2020.0,2960624752.0,2020-04-01 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,45750.52,0-15
191,U001,0200707822,PUBLI foundation,2020-05-14 13:10:39.437500000,2020.0,1930801025.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,42976.164,0-15
192,U001,0200782669,SYGMA systems,2020-04-13 05:02:20.125000000,2020.0,1930617473.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,16309.006,16-30
193,U001,0200705742,DOT corporation,2020-05-04 05:02:57.250000000,2020.0,1930660872.0,2020-03-17 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAAW,2829.3929999999996,0-15
194,U001,0200769623,WAL-MAR corp,2020-04-22 23:07:04.750000000,2020.0,1930676006.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,10266.396,16-30
195,U001,0200780383,MEIJ foundation,2020-06-13 16:09:05.875000000,2020.0,1930860645.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,75999.091,16-30
196,U001,0100031704,DELHAIZE trust,2020-07-11 14:42:47.375000000,2020.0,1930796146.0,2020-04-17 00:00:00.000000000,2020-06-21 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAGD,11337.661999999998,16-30
197,U001,0200561861,CO llc,2020-05-11 07:17:35.250000000,2020.0,1930774237.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,16413.774999999998,16-30
198,U001,0200761734,H E BUT systems,2020-04-25 18:57:01.500000000,2020.0,1930701257.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,58167.045999999995,16-30
199,U001,0200769623,WAL-MAR co,2020-05-05 19:18:58.875000000,2020.0,1930724889.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,4061.169,16-30
200,U001,0200769623,WAL-MAR us,2020-04-20 02:23:39.000000000,2020.0,1930677295.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,8060.9619999999995,0-15
201,U001,0200900909,SYSCO in,2020-04-09 20:34:31.125000000,2020.0,1930623159.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,29852.907,16-30
202,U001,200726979,BJ'S  corporation,2020-04-18 01:56:16.875000000,2020.0,1930665005.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,567.672,16-30
203,U001,0200769623,WAL-MAR systems,2020-04-29 00:27:43.500000000,2020.0,1930719358.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,17152.981999999996,16-30
204,U001,0200353024,DECA corporation,2020-05-24 23:02:08.070312500,2020.0,1930875691.0,2020-05-08 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,622.356,0-15
205,U001,0200762950,HAR trust,2020-04-15 23:54:57.750000000,2020.0,1930671888.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,121267.66399999999,0-15
206,U001,0200561861,CO us,2020-05-15 03:19:42.375000000,2020.0,1930764482.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,21221.634,16-30
207,U001,0200744019,TARG in,2020-04-18 22:01:54.375000000,2020.0,1930647824.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,12185.858999999999,16-30
208,U001,0200418007,AM foundation,2020-03-28 11:32:56.500000000,2020.0,1930630519.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,588.4689999999999,0-15
209,U001,0200762301,C&S WH trust,2020-05-22 13:30:53.000000000,2020.0,1930805217.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAC6,39383.386,16-30
210,U001,0200772670,ASSOCIAT in,2020-04-28 12:44:33.750000000,2020.0,1930723923.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAU5,1158.822,0-15
211,U001,0200769623,WAL-MAR trust,2020-04-19 22:20:25.500000000,2020.0,1930683228.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,29140.384,0-15
212,U001,0200744019,TARG corporation,2020-05-06 09:53:45.000000000,2020.0,1930730322.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,38256.070999999996,16-30
213,U001,0100047382,PETER  corporation,2020-04-21 04:34:20.875000000,2020.0,1930637647.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,12413.492,16-30
214,U001,CCU002,KRFT FDS associates,2020-05-01 21:53:56.875000000,2020.0,1930637979.0,2020-03-13 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAG2,7453.824,0-15
215,U001,200706844,WINC llc,2020-05-31 20:54:44.375000000,2020.0,1930842076.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,26718.853,16-30
216,U001,0200762301,C&S WH ,2020-05-03 16:05:11.500000000,2020.0,1930747271.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,2757.2999999999997,0-15
217,U001,CCCA02,KRAFT  associates,2020-05-08 07:12:34.250000000,2020.0,1930662684.0,2020-03-18 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAG2,20980.89,16-30
218,U001,0200769623,WAL-MAR in,2020-05-09 13:50:25.875000000,2020.0,1930751769.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,39253.416999999994,16-30
219,U001,200980828,BEN E associates,2020-06-08 02:59:01.125000000,2020.0,1930838209.0,2020-04-29 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAD1,12439.006999999998,16-30
220,U001,0200744019,TARG ,2020-05-08 02:25:25.750000000,2020.0,1930751781.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,41025.13799999999,16-30
221,U001,0200769623,WAL-MAR corp,2020-05-03 09:49:42.000000000,2020.0,1930688185.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,11672.318000000001,16-30
222,U001,0200769623,WAL-MAR co,2020-05-31 16:20:26.625000000,2020.0,1930843169.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,22787.1,16-30
223,CA02,0140106408,WAL-M us,2020-04-24 21:19:13.875000000,2020.0,2960624581.0,2020-04-07 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,84059.72,0-15
224,U001,200769623,WAL-MAR corp,2020-06-14 05:15:49.500000000,2020.0,1930885491.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,36835.238999999994,16-30
225,U001,0200936373,SUPE corporation,2020-05-21 03:14:13.375000000,2020.0,1930809945.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,62243.727,0-15
226,CA02,0140104285,BUY- corp,2020-04-28 15:19:32.125000000,2020.0,2960624684.0,2020-03-29 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-07 00:00:00.000000000,CA10,103975.5,0-15
227,U001,0200152991,JET associates,2020-06-02 01:26:32.250000000,2020.0,1930841854.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,1174.537,16-30
228,U001,0200769623,WAL-MAR systems,2020-05-23 18:21:22.250000000,2020.0,1930819119.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,29140.068999999996,16-30
